camera_id,name,lat,lon,image_url,area,isOnline
46181c0e-f2ae-4daa-8a94-74dd5b2bbc19,QBB NOR @ York Ave,40.759134,-73.959401,https://webcams.nyctmc.org/api/cameras/46181c0e-f2ae-4daa-8a94-74dd5b2bbc19/image,Manhattan,true
45cb119b-0e4a-442e-9410-b810ab8c255d,7 Ave @ 43 St,40.756691,-73.986476,https://webcams.nyctmc.org/api/cameras/45cb119b-0e4a-442e-9410-b810ab8c255d/image,Manhattan,true
ba3d9734-3871-4d49-b46b-88d88dd96e71,AVE C @ 23 St,40.73545,-73.9751,https://webcams.nyctmc.org/api/cameras/ba3d9734-3871-4d49-b46b-88d88dd96e71/image,Manhattan,true
140a20d7-7ae7-409c-8c18-67d6b2ef7b2d,West st and Battery place,40.704859,-74.016946,https://webcams.nyctmc.org/api/cameras/140a20d7-7ae7-409c-8c18-67d6b2ef7b2d/image,Manhattan,true
bb9ce48d-0458-4493-89ad-ae51065b5796,Lincoln Tun Approach(Bet. 9Av & 10Av) @ W 33 St - 3.50,40.753522,-73.998587,https://webcams.nyctmc.org/api/cameras/bb9ce48d-0458-4493-89ad-ae51065b5796/image,Manhattan,true
2191c11c-1757-4938-a608-a2c6ae0e6486,9 Ave @ 30 St,40.75092,-73.99816,https://webcams.nyctmc.org/api/cameras/2191c11c-1757-4938-a608-a2c6ae0e6486/image,Manhattan,true
19789499-03ac-45de-9401-a7a71ea60d1e,7 AVE @ 44 St,40.75736,-73.986,https://webcams.nyctmc.org/api/cameras/19789499-03ac-45de-9401-a7a71ea60d1e/image,Manhattan,true
bca4a4b0-d73f-4937-9301-85ff8293bd94,7 AVE @ 42 St,40.75609,-73.9869,https://webcams.nyctmc.org/api/cameras/bca4a4b0-d73f-4937-9301-85ff8293bd94/image,Manhattan,true
50725dbd-6e39-4ed0-aa3b-89f9c8feff4e,FDR Dr @ 135 Street,40.8109509339364,-73.9343833923339,https://webcams.nyctmc.org/api/cameras/50725dbd-6e39-4ed0-aa3b-89f9c8feff4e/image,Manhattan,true
3309fba1-cc5f-483a-92bc-7d85951f1558,FDR Dr @ Old Slip,40.703095,-74.007681,https://webcams.nyctmc.org/api/cameras/3309fba1-cc5f-483a-92bc-7d85951f1558/image,Manhattan,true
4850e464-1111-4b5d-a72d-f54a0e12a789,8 Ave @ 49 St,40.761676,-73.986581,https://webcams.nyctmc.org/api/cameras/4850e464-1111-4b5d-a72d-f54a0e12a789/image,Manhattan,true
4ebe49c8-3e68-43f7-b415-da3db9f72693,7 Ave @ 54 St,40.763617,-73.981436,https://webcams.nyctmc.org/api/cameras/4ebe49c8-3e68-43f7-b415-da3db9f72693/image,Manhattan,true
bb362cd8-057b-4538-bdee-cf846a725ea0,Dyer Ave @ W 40 St,40.7577,-73.9948,https://webcams.nyctmc.org/api/cameras/bb362cd8-057b-4538-bdee-cf846a725ea0/image,Manhattan,true
74bdd301-683c-4ea7-abf2-a5715dca8e17,York Ave @ 63 St,40.761216,-73.957815,https://webcams.nyctmc.org/api/cameras/74bdd301-683c-4ea7-abf2-a5715dca8e17/image,Manhattan,true
63e79f0b-7dea-4c8e-864c-f3315f9cc62c,Grand St @ Broadway,40.720855,-74.000655,https://webcams.nyctmc.org/api/cameras/63e79f0b-7dea-4c8e-864c-f3315f9cc62c/image,Manhattan,true
547cd268-58f9-4a84-a235-dbaa0432d79a,South Street @ Pike Street,40.709853,-73.991746,https://webcams.nyctmc.org/api/cameras/547cd268-58f9-4a84-a235-dbaa0432d79a/image,Manhattan,true
5214cfe8-ccfc-42e9-8e2a-ff2865c1a518,Houston St @ Broadway,40.725458,-73.996756,https://webcams.nyctmc.org/api/cameras/5214cfe8-ccfc-42e9-8e2a-ff2865c1a518/image,Manhattan,true
bff9cee2-1513-4af3-9838-ea7a35552049,Rockefeller Plaza @ W 51 St,40.75973,-73.97807,https://webcams.nyctmc.org/api/cameras/bff9cee2-1513-4af3-9838-ea7a35552049/image,Manhattan,true
32651453-d9de-4cde-af4b-be42b8de2775,BB-39 North Rdwy @ Bridge Midspan,40.7060356,-73.9966579,https://webcams.nyctmc.org/api/cameras/32651453-d9de-4cde-af4b-be42b8de2775/image,Manhattan,true
0bcfbc92-d455-4f62-846a-32afbefa3b4b,Amsterdam @ 72 St,40.7786,-73.9816,https://webcams.nyctmc.org/api/cameras/0bcfbc92-d455-4f62-846a-32afbefa3b4b/image,Manhattan,true
769a2e94-5bbc-4a03-86a7-39d3a70213f7,Broadway @ 96 St,40.794668,-73.971788,https://webcams.nyctmc.org/api/cameras/769a2e94-5bbc-4a03-86a7-39d3a70213f7/image,Manhattan,true
b5a78bda-3ca9-4ad4-bd03-4cee70baba2d,5 Ave @ 59 St,40.764289,-73.973023,https://webcams.nyctmc.org/api/cameras/b5a78bda-3ca9-4ad4-bd03-4cee70baba2d/image,Manhattan,true
b222af52-75f2-4588-80ef-354bb7c159c8,Church St @ Park Pl,40.713276,-74.009276,https://webcams.nyctmc.org/api/cameras/b222af52-75f2-4588-80ef-354bb7c159c8/image,Manhattan,true
